split,seed,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,detail
measurement,0xA300000000000001,random_directed,588,directed_partition,15,3,2,0.5993,RAW
measurement,0xA300000000000001,proposed_directed,588,directed_partition,118,3,1,0.5960,RAW
measurement,0xA300000000000001,fixed_menu,589,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000001,random_directed,589,directed_partition,117,3,2,0.5733,RAW
measurement,0xA300000000000001,proposed_directed,589,directed_partition,118,3,2,0.5393,RAW
measurement,0xA300000000000001,fixed_menu,590,threshold_count,1,2,,0.5707,RAW
measurement,0xA300000000000001,random_directed,590,directed_partition,201,3,2,0.5753,RAW
measurement,0xA300000000000001,proposed_directed,590,directed_partition,119,2,0,0.4660,RAW
measurement,0xA300000000000001,fixed_menu,591,threshold_count,2,2,,0.5100,RAW
measurement,0xA300000000000001,random_directed,591,directed_partition,80,3,0,0.5713,RAW
measurement,0xA300000000000001,proposed_directed,591,directed_partition,119,2,1,0.5340,RAW
measurement,0xA300000000000001,fixed_menu,592,threshold_count,3,2,,0.4673,RAW
measurement,0xA300000000000001,random_directed,592,directed_partition,104,3,1,0.5747,RAW
measurement,0xA300000000000001,proposed_directed,592,directed_partition,119,3,0,0.5460,RAW
measurement,0xA300000000000001,fixed_menu,593,threshold_count,4,2,,0.4480,RAW
measurement,0xA300000000000001,random_directed,593,directed_partition,84,3,2,0.5607,RAW
measurement,0xA300000000000001,proposed_directed,593,directed_partition,119,3,1,0.5673,RAW
measurement,0xA300000000000001,fixed_menu,594,threshold_count,5,2,,0.5433,RAW
measurement,0xA300000000000001,random_directed,594,directed_partition,228,3,0,0.5667,RAW
measurement,0xA300000000000001,proposed_directed,594,directed_partition,119,3,2,0.5953,RAW
measurement,0xA300000000000001,fixed_menu,595,threshold_count,1,3,,0.5300,RAW
measurement,0xA300000000000001,random_directed,595,directed_partition,221,2,1,0.5573,RAW
measurement,0xA300000000000001,proposed_directed,595,directed_partition,120,2,0,0.4560,RAW
measurement,0xA300000000000001,fixed_menu,596,threshold_count,2,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,596,directed_partition,11,2,1,0.5320,RAW
measurement,0xA300000000000001,proposed_directed,596,directed_partition,120,2,1,0.5440,RAW
measurement,0xA300000000000001,fixed_menu,597,threshold_count,3,3,,0.5700,RAW
measurement,0xA300000000000001,random_directed,597,directed_partition,232,2,1,0.5260,RAW
measurement,0xA300000000000001,proposed_directed,597,directed_partition,120,3,0,0.5340,RAW
measurement,0xA300000000000001,fixed_menu,598,threshold_count,4,3,,0.5653,RAW
measurement,0xA300000000000001,random_directed,598,directed_partition,49,3,1,0.5660,RAW
measurement,0xA300000000000001,proposed_directed,598,directed_partition,120,3,1,0.5860,RAW
measurement,0xA300000000000001,fixed_menu,599,threshold_count,5,3,,0.5440,RAW
measurement,0xA300000000000001,random_directed,599,directed_partition,230,3,2,0.5627,RAW
measurement,0xA300000000000001,proposed_directed,599,directed_partition,120,3,2,0.5887,RAW
measurement,0xA300000000000001,fixed_menu,600,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,600,directed_partition,132,3,2,0.5720,RAW
measurement,0xA300000000000001,proposed_directed,600,directed_partition,121,2,0,0.4793,RAW
measurement,0xA300000000000001,fixed_menu,601,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,601,directed_partition,15,3,2,0.5993,RAW
measurement,0xA300000000000001,proposed_directed,601,directed_partition,121,2,1,0.5207,RAW
measurement,0xA300000000000001,fixed_menu,602,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,602,directed_partition,41,3,0,0.5667,RAW
measurement,0xA300000000000001,proposed_directed,602,directed_partition,121,3,0,0.5533,RAW
measurement,0xA300000000000001,fixed_menu,603,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,603,directed_partition,252,2,1,0.5527,RAW
measurement,0xA300000000000001,proposed_directed,603,directed_partition,121,3,1,0.5727,RAW
measurement,0xA300000000000001,fixed_menu,604,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,604,directed_partition,109,2,0,0.4667,RAW
measurement,0xA300000000000001,proposed_directed,604,directed_partition,121,3,2,0.5827,RAW
measurement,0xA300000000000001,fixed_menu,605,threshold_count,1,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,605,directed_partition,55,3,2,0.5633,RAW
measurement,0xA300000000000001,proposed_directed,605,directed_partition,122,2,0,0.4627,RAW
measurement,0xA300000000000001,fixed_menu,606,threshold_count,2,3,,0.5280,RAW
measurement,0xA300000000000001,random_directed,606,directed_partition,160,3,0,0.5633,RAW
measurement,0xA300000000000001,proposed_directed,606,directed_partition,122,2,1,0.5373,RAW
measurement,0xA300000000000001,fixed_menu,607,threshold_count,3,3,,0.5120,RAW
measurement,0xA300000000000001,random_directed,607,directed_partition,49,3,2,0.5807,RAW
measurement,0xA300000000000001,proposed_directed,607,directed_partition,122,3,0,0.5520,RAW
measurement,0xA300000000000001,fixed_menu,608,threshold_count,4,3,,0.5060,RAW
measurement,0xA300000000000001,random_directed,608,directed_partition,50,3,0,0.5593,RAW
measurement,0xA300000000000001,proposed_directed,608,directed_partition,122,3,1,0.5740,RAW
measurement,0xA300000000000001,fixed_menu,609,threshold_count,5,3,,0.5633,RAW
measurement,0xA300000000000001,random_directed,609,directed_partition,180,3,2,0.5813,RAW
measurement,0xA300000000000001,proposed_directed,609,directed_partition,122,3,2,0.5827,RAW
measurement,0xA300000000000001,fixed_menu,610,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,610,directed_partition,48,3,1,0.5673,RAW
measurement,0xA300000000000001,proposed_directed,610,directed_partition,123,2,0,0.4460,RAW
measurement,0xA300000000000001,fixed_menu,611,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,611,directed_partition,162,3,2,0.5800,RAW
measurement,0xA300000000000001,proposed_directed,611,directed_partition,123,2,1,0.5540,RAW
measurement,0xA300000000000001,fixed_menu,612,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,612,directed_partition,61,2,1,0.5207,RAW
measurement,0xA300000000000001,proposed_directed,612,directed_partition,123,3,0,0.5640,RAW
measurement,0xA300000000000001,fixed_menu,613,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,613,directed_partition,173,2,0,0.4493,RAW
measurement,0xA300000000000001,proposed_directed,613,directed_partition,123,3,1,0.5680,RAW
measurement,0xA300000000000001,fixed_menu,614,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,614,directed_partition,83,2,1,0.5233,RAW
measurement,0xA300000000000001,proposed_directed,614,directed_partition,123,3,2,0.5767,RAW
measurement,0xA300000000000001,fixed_menu,615,threshold_count,1,3,,0.5547,RAW
measurement,0xA300000000000001,random_directed,615,directed_partition,138,2,1,0.5387,RAW
measurement,0xA300000000000001,proposed_directed,615,directed_partition,124,2,0,0.4693,RAW
measurement,0xA300000000000001,fixed_menu,616,threshold_count,2,3,,0.5280,RAW
measurement,0xA300000000000001,random_directed,616,directed_partition,118,2,1,0.5087,RAW
measurement,0xA300000000000001,proposed_directed,616,directed_partition,124,2,1,0.5307,RAW
measurement,0xA300000000000001,fixed_menu,617,threshold_count,3,3,,0.5120,RAW
measurement,0xA300000000000001,random_directed,617,directed_partition,201,3,2,0.5753,RAW
measurement,0xA300000000000001,proposed_directed,617,directed_partition,124,3,0,0.5453,RAW
measurement,0xA300000000000001,fixed_menu,618,threshold_count,4,3,,0.5060,RAW
measurement,0xA300000000000001,random_directed,618,directed_partition,99,2,1,0.5307,RAW
measurement,0xA300000000000001,proposed_directed,618,directed_partition,124,3,1,0.5720,RAW
measurement,0xA300000000000001,fixed_menu,619,threshold_count,5,3,,0.5633,RAW
measurement,0xA300000000000001,random_directed,619,directed_partition,176,3,0,0.5787,RAW
measurement,0xA300000000000001,proposed_directed,619,directed_partition,124,3,2,0.5913,RAW
measurement,0xA300000000000001,fixed_menu,620,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,620,directed_partition,252,3,2,0.5680,RAW
measurement,0xA300000000000001,proposed_directed,620,directed_partition,125,2,0,0.4533,RAW
measurement,0xA300000000000001,fixed_menu,621,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,621,directed_partition,139,2,1,0.5340,RAW
measurement,0xA300000000000001,proposed_directed,621,directed_partition,125,2,1,0.5467,RAW
measurement,0xA300000000000001,fixed_menu,622,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,622,directed_partition,249,2,1,0.5700,RAW
measurement,0xA300000000000001,proposed_directed,622,directed_partition,125,3,0,0.5647,RAW
measurement,0xA300000000000001,fixed_menu,623,threshold_count,4,2,,0.5520,RAW
measurement,0xA300000000000001,random_directed,623,directed_partition,164,2,0,0.4733,RAW
measurement,0xA300000000000001,proposed_directed,623,directed_partition,125,3,1,0.5747,RAW
measurement,0xA300000000000001,fixed_menu,624,threshold_count,5,2,,0.4567,RAW
measurement,0xA300000000000001,random_directed,624,directed_partition,135,2,1,0.5207,RAW
measurement,0xA300000000000001,proposed_directed,624,directed_partition,125,3,2,0.5693,RAW
measurement,0xA300000000000001,fixed_menu,625,threshold_count,1,3,,0.6240,RAW
measurement,0xA300000000000001,random_directed,625,directed_partition,39,3,1,0.5820,RAW
measurement,0xA300000000000001,proposed_directed,625,directed_partition,126,2,0,0.4553,RAW
measurement,0xA300000000000001,fixed_menu,626,threshold_count,2,3,,0.6260,RAW
measurement,0xA300000000000001,random_directed,626,directed_partition,79,2,0,0.4593,RAW
measurement,0xA300000000000001,proposed_directed,626,directed_partition,126,2,1,0.5447,RAW
measurement,0xA300000000000001,fixed_menu,627,threshold_count,3,3,,0.6267,RAW
measurement,0xA300000000000001,random_directed,627,directed_partition,243,3,1,0.5653,RAW
measurement,0xA300000000000001,proposed_directed,627,directed_partition,126,3,0,0.5793,RAW
measurement,0xA300000000000001,fixed_menu,628,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000001,random_directed,628,directed_partition,121,2,0,0.4793,RAW
measurement,0xA300000000000001,proposed_directed,628,directed_partition,126,3,1,0.5647,RAW
measurement,0xA300000000000001,fixed_menu,629,threshold_count,5,3,,0.6013,RAW
measurement,0xA300000000000001,random_directed,629,directed_partition,156,2,0,0.4573,RAW
measurement,0xA300000000000001,proposed_directed,629,directed_partition,126,3,2,0.5647,RAW
measurement,0xA300000000000001,fixed_menu,630,threshold_count,1,2,,0.5707,RAW
measurement,0xA300000000000001,random_directed,630,directed_partition,245,3,0,0.5493,RAW
measurement,0xA300000000000001,proposed_directed,630,directed_partition,127,2,0,0.4473,RAW
measurement,0xA300000000000001,fixed_menu,631,threshold_count,2,2,,0.5100,RAW
measurement,0xA300000000000001,random_directed,631,directed_partition,116,3,1,0.5780,RAW
measurement,0xA300000000000001,proposed_directed,631,directed_partition,127,2,1,0.5527,RAW
measurement,0xA300000000000001,fixed_menu,632,threshold_count,3,2,,0.4673,RAW
measurement,0xA300000000000001,random_directed,632,directed_partition,189,2,0,0.4413,RAW
measurement,0xA300000000000001,proposed_directed,632,directed_partition,127,3,0,0.4453,RAW
measurement,0xA300000000000001,fixed_menu,633,threshold_count,4,2,,0.4480,RAW
measurement,0xA300000000000001,random_directed,633,directed_partition,184,3,0,0.5400,RAW
measurement,0xA300000000000001,proposed_directed,633,directed_partition,127,3,1,0.6707,RAW
measurement,0xA300000000000001,fixed_menu,634,threshold_count,5,2,,0.5433,RAW
measurement,0xA300000000000001,random_directed,634,directed_partition,105,3,2,0.5720,RAW
measurement,0xA300000000000001,proposed_directed,634,directed_partition,127,3,2,0.5927,RAW
measurement,0xA300000000000001,fixed_menu,635,threshold_count,1,3,,0.6240,RAW
measurement,0xA300000000000001,random_directed,635,directed_partition,149,3,1,0.5953,RAW
measurement,0xA300000000000001,proposed_directed,635,directed_partition,128,2,0,0.4533,RAW
measurement,0xA300000000000001,fixed_menu,636,threshold_count,2,3,,0.6260,RAW
measurement,0xA300000000000001,random_directed,636,directed_partition,217,2,0,0.4607,RAW
measurement,0xA300000000000001,proposed_directed,636,directed_partition,128,2,1,0.5467,RAW
measurement,0xA300000000000001,fixed_menu,637,threshold_count,3,3,,0.6267,RAW
measurement,0xA300000000000001,random_directed,637,directed_partition,199,2,1,0.5040,RAW
measurement,0xA300000000000001,proposed_directed,637,directed_partition,128,3,0,0.4947,RAW
measurement,0xA300000000000001,fixed_menu,638,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000001,random_directed,638,directed_partition,224,3,2,0.5660,RAW
measurement,0xA300000000000001,proposed_directed,638,directed_partition,128,3,1,0.6407,RAW
measurement,0xA300000000000001,fixed_menu,639,threshold_count,5,3,,0.6013,RAW
measurement,0xA300000000000001,random_directed,639,directed_partition,27,3,2,0.5753,RAW
measurement,0xA300000000000001,proposed_directed,639,directed_partition,128,3,2,0.5733,RAW
measurement,0xA300000000000001,fixed_menu,640,threshold_count,1,2,,0.5707,RAW
measurement,0xA300000000000001,random_directed,640,directed_partition,148,2,0,0.4820,RAW
measurement,0xA300000000000001,proposed_directed,640,directed_partition,129,2,0,0.4420,RAW
measurement,0xA300000000000001,fixed_menu,641,threshold_count,2,2,,0.5100,RAW
measurement,0xA300000000000001,random_directed,641,directed_partition,77,2,0,0.4760,RAW
measurement,0xA300000000000001,proposed_directed,641,directed_partition,129,2,1,0.5580,RAW
measurement,0xA300000000000001,fixed_menu,642,threshold_count,3,2,,0.4673,RAW
measurement,0xA300000000000001,random_directed,642,directed_partition,130,3,1,0.5653,RAW
measurement,0xA300000000000001,proposed_directed,642,directed_partition,129,3,0,0.5633,RAW
measurement,0xA300000000000001,fixed_menu,643,threshold_count,4,2,,0.4480,RAW
measurement,0xA300000000000001,random_directed,643,directed_partition,158,2,1,0.5360,RAW
measurement,0xA300000000000001,proposed_directed,643,directed_partition,129,3,1,0.5800,RAW
measurement,0xA300000000000001,fixed_menu,644,threshold_count,5,2,,0.5433,RAW
measurement,0xA300000000000001,random_directed,644,directed_partition,35,3,1,0.5680,RAW
measurement,0xA300000000000001,proposed_directed,644,directed_partition,129,3,2,0.5653,RAW
measurement,0xA300000000000001,fixed_menu,645,threshold_count,1,3,,0.6240,RAW
measurement,0xA300000000000001,random_directed,645,directed_partition,179,2,1,0.5100,RAW
measurement,0xA300000000000001,proposed_directed,645,directed_partition,130,2,0,0.4567,RAW
measurement,0xA300000000000001,fixed_menu,646,threshold_count,2,3,,0.6260,RAW
measurement,0xA300000000000001,random_directed,646,directed_partition,201,3,0,0.5420,RAW
measurement,0xA300000000000001,proposed_directed,646,directed_partition,130,2,1,0.5433,RAW
measurement,0xA300000000000001,fixed_menu,647,threshold_count,3,3,,0.6267,RAW
measurement,0xA300000000000001,random_directed,647,directed_partition,50,3,0,0.5593,RAW
measurement,0xA300000000000001,proposed_directed,647,directed_partition,130,3,0,0.5827,RAW
measurement,0xA300000000000001,fixed_menu,648,threshold_count,4,3,,0.6373,RAW
measurement,0xA300000000000001,random_directed,648,directed_partition,1,2,0,0.4533,RAW
measurement,0xA300000000000001,proposed_directed,648,directed_partition,130,3,1,0.5653,RAW
measurement,0xA300000000000001,fixed_menu,649,threshold_count,5,3,,0.6013,RAW
measurement,0xA300000000000001,random_directed,649,directed_partition,80,2,0,0.4567,RAW
measurement,0xA300000000000001,proposed_directed,649,directed_partition,130,3,2,0.5607,RAW
measurement,0xA300000000000001,fixed_menu,650,threshold_count,1,2,,0.4293,RAW
measurement,0xA300000000000001,random_directed,650,directed_partition,184,2,1,0.5380,RAW
measurement,0xA300000000000001,proposed_directed,650,directed_partition,131,2,0,0.5013,RAW
measurement,0xA300000000000001,fixed_menu,651,threshold_count,2,2,,0.4900,RAW
measurement,0xA300000000000001,random_directed,651,directed_partition,106,3,2,0.5533,RAW
measurement,0xA300000000000001,proposed_directed,651,directed_partition,131,2,1,0.4987,RAW
measurement,0xA300000000000001,fixed_menu,652,threshold_count,3,2,,0.5327,RAW
measurement,0xA300000000000001,random_directed,652,directed_partition,250,3,1,0.5520,RAW
