phase,label,seed,atom_idx,length,agree1,agree2,agree3,flag,extra
phase1,classify,0xA708A824F6D3C914,988,11,0.383929,0.343750,0.361607,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_rotr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,989,11,0.299107,0.339286,0.334821,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,990,11,0.263393,0.308036,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,991,11,0.665179,0.598214,0.553571,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_mum+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,992,11,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,993,11,0.450893,0.566964,0.674107,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq
phase1,classify,0xA708A824F6D3C914,994,11,0.290179,0.299107,0.325893,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,995,11,0.263393,0.299107,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,996,11,0.321429,0.321429,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,997,12,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,998,12,0.321429,0.330357,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,999,12,0.281250,0.303571,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1000,12,0.267857,0.290179,0.392857,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1001,12,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_mul+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1002,12,0.468750,0.450893,0.433036,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1003,12,0.375000,0.482143,0.535714,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,1004,12,0.267857,0.330357,0.549107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,1005,12,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1006,12,0.375000,0.482143,0.535714,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,1007,12,0.321429,0.321429,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,1008,12,0.321429,0.321429,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,1009,13,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_shr+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1010,13,0.294643,0.290179,0.343750,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1011,13,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1012,13,0.276786,0.312500,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,1013,13,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1014,5,0.508929,0.508929,0.508929,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul
phase1,classify,0x454021DE761E4529,1015,5,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_shr+a_mum
phase1,classify,0x454021DE761E4529,1016,5,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_shr+a_mum
phase1,classify,0x454021DE761E4529,1017,5,0.375000,0.419643,0.455357,0,GENUINELY_NON_HUMAN;ops=a_shl+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1018,6,0.459821,0.424107,0.392857,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mum
phase1,classify,0x454021DE761E4529,1019,6,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_rotr+a_mum
phase1,classify,0x454021DE761E4529,1020,6,0.517857,0.544643,0.549107,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr
phase1,classify,0x454021DE761E4529,1021,7,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_sub+a_rotr+a_mum
phase1,classify,0x454021DE761E4529,1022,8,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_rotr+a_popcnt+a_eq
phase1,classify,0x454021DE761E4529,1023,8,0.375000,0.419643,0.455357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_rotr+a_eq
phase1,classify,0x454021DE761E4529,1024,8,0.437500,0.433036,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_eq
phase1,classify,0x454021DE761E4529,1025,8,0.857143,0.758929,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1026,9,0.495536,0.611607,0.683036,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_popcnt+a_mum+a_bswap
phase1,classify,0x454021DE761E4529,1027,9,0.428571,0.433036,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x454021DE761E4529,1028,9,0.343750,0.419643,0.459821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_bswap
phase1,classify,0x454021DE761E4529,1029,9,0.375000,0.419643,0.455357,0,ALIEN_DECORATIVE;ops=a_and+a_shr+a_mum
phase1,classify,0x454021DE761E4529,1030,9,0.575893,0.504464,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_sel
phase1,classify,0x454021DE761E4529,1031,10,0.468750,0.500000,0.500000,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1032,10,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_eq
phase1,classify,0x454021DE761E4529,1033,10,0.290179,0.330357,0.357143,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1034,10,0.602679,0.535714,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr
phase1,classify,0x454021DE761E4529,1035,10,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1036,10,0.294643,0.299107,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1037,10,0.392857,0.437500,0.437500,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1038,11,0.495536,0.611607,0.683036,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_popcnt+a_mum+a_bswap+a_sel
phase1,classify,0x454021DE761E4529,1039,11,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_and+a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1040,11,0.272321,0.276786,0.330357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0x454021DE761E4529,1041,11,0.303571,0.950893,0.843750,1,ALIEN_MECH_HUMAN_FUNC;ops=a_and+a_or+a_shr+a_sel
phase1,classify,0x454021DE761E4529,1042,11,0.732143,0.705357,0.665179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1043,11,0.308036,0.915179,0.808036,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1044,11,0.312500,0.339286,0.383929,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1045,11,0.303571,0.303571,0.308036,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1046,11,0.357143,0.361607,0.379464,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1047,11,0.361607,0.352679,0.366071,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1048,11,0.303571,0.950893,0.843750,1,ALIEN_MECH_HUMAN_FUNC;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1049,11,0.343750,0.441964,0.486607,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1050,11,0.241071,0.316964,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_bswap+a_sel
phase1,classify,0x454021DE761E4529,1051,11,0.276786,0.312500,0.339286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1052,11,0.285714,0.290179,0.343750,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1053,11,0.312500,0.950893,0.843750,1,ALIEN_MECH_HUMAN_FUNC;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1054,12,0.303571,0.950893,0.843750,1,ALIEN_MECH_HUMAN_FUNC;ops=a_and+a_or+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1055,12,0.272321,0.276786,0.330357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0x454021DE761E4529,1056,12,0.343750,0.441964,0.486607,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1057,12,0.602679,0.535714,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr+a_popcnt
phase1,classify,0x454021DE761E4529,1058,12,0.263393,0.303571,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1059,12,0.308036,0.366071,0.424107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1060,12,0.325893,0.316964,0.370536,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1061,12,0.321429,0.352679,0.366071,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1062,12,0.316964,0.352679,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1063,12,0.339286,0.348214,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1064,12,0.294643,0.379464,0.392857,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1065,12,0.294643,0.339286,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1066,12,0.308036,0.316964,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1067,12,0.290179,0.330357,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1068,12,0.285714,0.316964,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1069,12,0.290179,0.330357,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1070,12,0.290179,0.308036,0.334821,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1071,13,0.321429,0.321429,0.321429,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1072,13,0.263393,0.357143,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1073,13,0.281250,0.308036,0.339286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1074,13,0.263393,0.312500,0.321429,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1075,14,0.263393,0.303571,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1076,14,0.299107,0.343750,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1077,14,0.263393,0.388393,0.388393,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_shr+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1078,14,0.303571,0.343750,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1079,14,0.263393,0.357143,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1080,14,0.321429,0.303571,0.321429,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1081,15,0.316964,0.352679,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_mum
phase1,classify,0x454021DE761E4529,1082,15,0.352679,0.348214,0.357143,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_sel
phase1,classify,0x454021DE761E4529,1083,15,0.299107,0.915179,0.808036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1084,16,0.299107,0.915179,0.808036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1085,16,0.263393,0.357143,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1086,16,0.267857,0.325893,0.334821,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1087,17,0.285714,0.339286,0.348214,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_shr+a_mum+a_eq+a_sel
phase1,classify,0x454021DE761E4529,1088,17,0.325893,0.316964,0.370536,0,ALIEN_DECORATIVE;ops=a_or+a_mul+a_shr+a_rotr+a_popcnt+a_mum+a_sel
phase1,classify,0x454021DE761E4529,1089,18,0.285714,0.339286,0.348214,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1090,4,0.892857,0.785714,0.687500,0,HUMAN_VOCAB;ops=
phase1,classify,0xE3779B97F568C13E,1091,4,0.473214,0.580357,0.660714,0,GENUINELY_NON_HUMAN;ops=a_and+a_rotr
phase1,classify,0xE3779B97F568C13E,1092,5,0.495536,0.473214,0.428571,0,GENUINELY_NON_HUMAN;ops=a_rotr+a_mum
phase1,classify,0xE3779B97F568C13E,1093,7,0.441964,0.535714,0.593750,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1094,7,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_shl+a_bswap+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1095,7,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_bswap
phase1,classify,0xE3779B97F568C13E,1096,7,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_popcnt+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1097,7,0.303571,0.383929,0.415179,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl
phase1,classify,0xE3779B97F568C13E,1098,7,0.312500,0.375000,0.397321,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_mum+a_sel
phase1,classify,0xE3779B97F568C13E,1099,8,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_bswap+a_sel
phase1,classify,0xE3779B97F568C13E,1100,8,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_popcnt+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1101,8,0.325893,0.415179,0.486607,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_popcnt+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1102,8,0.379464,0.366071,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_popcnt+a_bswap
phase1,classify,0xE3779B97F568C13E,1103,9,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_or+a_sub+a_shr+a_rotr+a_popcnt
phase1,classify,0xE3779B97F568C13E,1104,9,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shr+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1105,9,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_bswap+a_sel
phase1,classify,0xE3779B97F568C13E,1106,9,0.375000,0.419643,0.455357,0,GENUINELY_NON_HUMAN;ops=a_mul+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1107,9,0.535714,0.477679,0.433036,0,GENUINELY_NON_HUMAN;ops=a_mul+a_eq
phase1,classify,0xE3779B97F568C13E,1108,9,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_bswap+a_sel
phase1,classify,0xE3779B97F568C13E,1109,9,0.281250,0.290179,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1110,9,0.379464,0.366071,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_popcnt+a_mum+a_bswap
phase1,classify,0xE3779B97F568C13E,1111,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_shr+a_popcnt+a_sel
phase1,classify,0xE3779B97F568C13E,1112,10,0.375000,0.419643,0.455357,0,GENUINELY_NON_HUMAN;ops=a_mul+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1113,10,0.357143,0.410714,0.473214,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1114,11,0.491071,0.482143,0.459821,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1115,11,0.745536,0.651786,0.598214,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_rotr+a_popcnt+a_mum+a_eq
phase1,classify,0xE3779B97F568C13E,1116,11,0.558036,0.562500,0.593750,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1117,11,0.334821,0.410714,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_eq
phase1,classify,0xE3779B97F568C13E,1118,11,0.334821,0.410714,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_eq
phase1,classify,0xE3779B97F568C13E,1119,12,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0xE3779B97F568C13E,1120,12,0.495536,0.611607,0.683036,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_shr+a_eq
phase1,classify,0xE3779B97F568C13E,1121,12,0.334821,0.410714,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1122,12,0.473214,0.437500,0.406250,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_eq
phase1,classify,0xE3779B97F568C13E,1123,13,0.459821,0.446429,0.450893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_popcnt+a_bswap+a_eq
phase1,classify,0xE3779B97F568C13E,1124,13,0.334821,0.410714,0.455357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_eq
phase1,classify,0xE3779B97F568C13E,1125,13,0.334821,0.410714,0.455357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_eq
phase1,classify,0xE3779B97F568C13E,1126,13,0.281250,0.308036,0.406250,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_eq+a_sel
phase1,classify,0xE3779B97F568C13E,1127,13,0.535714,0.477679,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_eq
phase1,classify,0x81AF155174B33D53,1128,4,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_sub+a_rotr+a_popcnt+a_sel
phase1,classify,0x81AF155174B33D53,1129,5,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_sub
phase1,classify,0x81AF155174B33D53,1130,5,0.258929,0.602679,0.540179,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr
phase1,classify,0x81AF155174B33D53,1131,6,0.424107,0.486607,0.540179,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1132,6,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_rotr+a_popcnt
phase1,classify,0x81AF155174B33D53,1133,6,0.339286,0.383929,0.406250,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1134,6,0.433036,0.468750,0.482143,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1135,7,0.299107,0.330357,0.357143,0,GENUINELY_NON_HUMAN;ops=a_shl+a_shr+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1136,7,0.299107,0.330357,0.357143,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1137,7,0.366071,0.441964,0.486607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1138,7,0.424107,0.491071,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1139,7,0.312500,0.334821,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_sel
phase1,classify,0x81AF155174B33D53,1140,8,0.276786,0.316964,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1141,8,0.602679,0.535714,0.464286,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_mum
phase1,classify,0x81AF155174B33D53,1142,8,0.299107,0.330357,0.357143,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1143,8,0.312500,0.348214,0.375000,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1144,8,0.375000,0.419643,0.455357,0,ALIEN_DECORATIVE;ops=a_eq+a_sel
phase1,classify,0x81AF155174B33D53,1145,8,0.464286,0.415179,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_bswap
phase1,classify,0x81AF155174B33D53,1146,8,0.459821,0.580357,0.674107,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl
phase1,classify,0x81AF155174B33D53,1147,8,0.343750,0.339286,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1148,8,0.330357,0.303571,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_mum+a_sel
phase1,classify,0x81AF155174B33D53,1149,8,0.294643,0.316964,0.343750,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_popcnt+a_mum
phase1,classify,0x81AF155174B33D53,1150,8,0.375000,0.455357,0.491071,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr
phase1,classify,0x81AF155174B33D53,1151,8,0.593750,0.553571,0.522321,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr
