N,method,evals,best_E,best_F
52,memetic_burst,149519601,702,1.925926
52,memetic_burst,149519705,538,2.513011
52,memetic_burst,149519809,470,2.876596
52,memetic_burst,149519913,402,3.363184
52,memetic_burst,149520121,386,3.502591
52,memetic_burst,149520537,378,3.576720
52,memetic_burst,149520953,354,3.819209
52,memetic_burst,149521057,342,3.953216
52,memetic_burst,149522617,314,4.305732
52,memetic_burst,149528964,178,7.595506
52,memetic_burst,149532085,178,7.595506
52,memetic_burst,149535206,178,7.595506
52,memetic_burst,149538327,822,1.644769
52,memetic_burst,149538431,634,2.132492
52,memetic_burst,149538535,558,2.422939
52,memetic_burst,149538639,474,2.852321
52,memetic_burst,149538743,446,3.031390
52,memetic_burst,149538847,426,3.173709
52,memetic_burst,149538951,386,3.502591
52,memetic_burst,149539055,350,3.862857
52,memetic_burst,149539159,338,4.000000
52,memetic_burst,149540303,306,4.418301
52,memetic_burst,149540407,262,5.160305
52,memetic_burst,149541448,178,7.595506
52,memetic_burst,149550811,178,7.595506
52,memetic_burst,149553932,178,7.595506
52,memetic_burst,149600747,178,7.595506
52,memetic_burst,149631957,178,7.595506
52,memetic_burst,149644441,178,7.595506
52,memetic_burst,149666288,178,7.595506
52,memetic_burst,149669409,178,7.595506
52,memetic_burst,149678772,178,7.595506
52,memetic_burst,149691256,178,7.595506
52,memetic_burst,149694377,178,7.595506
52,memetic_burst,149700619,178,7.595506
52,memetic_burst,149722466,178,7.595506
52,memetic_burst,149728708,178,7.595506
52,memetic_burst,149734950,178,7.595506
52,memetic_burst,149756797,1014,1.333333
52,memetic_burst,149756901,622,2.173633
52,memetic_burst,149757005,530,2.550943
52,memetic_burst,149757109,470,2.876596
52,memetic_burst,149757213,458,2.951965
52,memetic_burst,149757317,438,3.086758
52,memetic_burst,149757421,422,3.203791
52,memetic_burst,149757629,366,3.693989
52,memetic_burst,149757837,358,3.776536
52,memetic_burst,149758669,342,3.953216
52,memetic_burst,149758773,338,4.000000
52,memetic_burst,149759189,322,4.198758
52,memetic_burst,149766160,834,1.621103
52,memetic_burst,149766264,630,2.146032
52,memetic_burst,149766368,490,2.759184
52,memetic_burst,149766472,414,3.265700
52,memetic_burst,149766784,402,3.363184
52,memetic_burst,149767304,398,3.396985
52,memetic_burst,149767928,370,3.654054
52,memetic_burst,149768032,334,4.047904
52,memetic_burst,149768760,298,4.536913
52,memetic_burst,149769176,282,4.794326
52,memetic_burst,149784886,178,7.595506
52,memetic_burst,149803612,178,7.595506
52,memetic_burst,149812975,178,7.595506
52,memetic_burst,149816096,178,7.595506
52,memetic_burst,149853548,178,7.595506
52,memetic_burst,149875395,178,7.595506
52,memetic_burst,149891000,178,7.595506
52,memetic_burst,149909726,178,7.595506
52,memetic_burst,149953420,178,7.595506
52,memetic_burst,149959662,178,7.595506
52,memetic_burst,149978388,178,7.595506
52,memetic_burst,149981509,178,7.595506
52,memetic_burst,149990872,178,7.595506
52,memetic_burst,150006477,178,7.595506
52,memetic_burst,150012719,690,1.959420
52,memetic_burst,150012823,598,2.260870
52,memetic_burst,150012927,514,2.630350
52,memetic_burst,150013031,430,3.144186
52,memetic_burst,150013135,386,3.502591
52,memetic_burst,150013239,366,3.693989
52,memetic_burst,150013343,314,4.305732
52,memetic_burst,150018961,786,1.720102
52,memetic_burst,150019065,642,2.105919
52,memetic_burst,150019169,550,2.458182
52,memetic_burst,150019273,450,3.004444
52,memetic_burst,150019377,374,3.614973
52,memetic_burst,150019689,362,3.734807
52,memetic_burst,150020209,358,3.776536
52,memetic_burst,150020313,346,3.907514
52,memetic_burst,150040808,178,7.595506
52,memetic_burst,150053292,178,7.595506
52,memetic_burst,150075139,178,7.595506
52,memetic_burst,150096986,178,7.595506
52,memetic_burst,150100107,178,7.595506
52,memetic_burst,150103228,178,7.595506
52,memetic_burst,150121954,178,7.595506
52,memetic_burst,150125075,178,7.595506
52,memetic_burst,150143801,178,7.595506
52,memetic_burst,150153164,178,7.595506
52,memetic_burst,150156285,178,7.595506
52,memetic_burst,150171890,178,7.595506
52,memetic_burst,150203100,178,7.595506
52,memetic_burst,150215584,178,7.595506
52,memetic_burst,150221826,178,7.595506
52,memetic_burst,150234310,178,7.595506
52,memetic_burst,150237431,178,7.595506
52,memetic_burst,150240552,178,7.595506
52,memetic_burst,150256157,862,1.568445
52,memetic_burst,150256261,714,1.893557
52,memetic_burst,150256365,602,2.245847
52,memetic_burst,150256469,506,2.671937
52,memetic_burst,150256573,470,2.876596
52,memetic_burst,150256677,426,3.173709
52,memetic_burst,150256781,398,3.396985
52,memetic_burst,150257301,386,3.502591
52,memetic_burst,150257405,358,3.776536
52,memetic_burst,150258341,338,4.000000
52,memetic_burst,150271762,698,1.936963
52,memetic_burst,150271866,586,2.307167
52,memetic_burst,150271970,482,2.804979
52,memetic_burst,150272074,406,3.330049
52,memetic_burst,150272178,366,3.693989
52,memetic_burst,150296730,178,7.595506
52,memetic_burst,150299851,178,7.595506
52,memetic_burst,150334182,178,7.595506
52,memetic_burst,150352908,178,7.595506
52,memetic_burst,150402844,178,7.595506
52,memetic_burst,150412207,178,7.595506
52,memetic_burst,150415328,178,7.595506
52,memetic_burst,150418449,178,7.595506
52,memetic_burst,150455901,178,7.595506
52,memetic_burst,150474627,178,7.595506
52,memetic_burst,150477748,178,7.595506
52,memetic_burst,150490232,178,7.595506
52,memetic_burst,150496474,582,2.323024
52,memetic_burst,150496578,482,2.804979
52,memetic_burst,150496682,438,3.086758
52,memetic_burst,150496786,378,3.576720
52,memetic_burst,150496890,334,4.047904
52,memetic_burst,150496994,322,4.198758
52,memetic_burst,150499490,318,4.251572
52,memetic_burst,150499595,178,7.595506
52,memetic_burst,150502716,178,7.595506
52,memetic_burst,150515200,178,7.595506
52,memetic_burst,150521442,978,1.382413
52,memetic_burst,150521546,758,1.783641
52,memetic_burst,150521650,622,2.173633
52,memetic_burst,150521754,522,2.590038
52,memetic_burst,150521858,454,2.977974
52,memetic_burst,150521962,442,3.058824
52,memetic_burst,150522066,398,3.396985
52,memetic_burst,150522378,366,3.693989
52,memetic_burst,150522586,358,3.776536
52,memetic_burst,150523626,330,4.096970
52,memetic_burst,150523730,310,4.361290
52,memetic_burst,150523834,306,4.418301
52,memetic_burst,150524042,298,4.536913
52,memetic_burst,150524146,238,5.680672
52,memetic_burst,150533926,178,7.595506
52,memetic_burst,150537047,178,7.595506
52,memetic_burst,150562015,178,7.595506
52,memetic_burst,150565136,178,7.595506
52,memetic_burst,150580741,178,7.595506
52,memetic_burst,150583862,178,7.595506
52,memetic_burst,150590104,178,7.595506
52,memetic_burst,150596346,178,7.595506
52,memetic_burst,150640040,178,7.595506
52,memetic_burst,150652524,178,7.595506
52,memetic_burst,150665008,178,7.595506
52,memetic_burst,150677492,178,7.595506
52,memetic_burst,150718065,178,7.595506
52,memetic_burst,150727428,178,7.595506
52,memetic_burst,150749275,1014,1.333333
52,memetic_burst,150749379,702,1.925926
52,memetic_burst,150749483,538,2.513011
52,memetic_burst,150749587,502,2.693227
52,memetic_burst,150749691,458,2.951965
52,memetic_burst,150749795,378,3.576720
52,memetic_burst,150749899,342,3.953216
52,memetic_burst,150764880,890,1.519101
52,memetic_burst,150764984,674,2.005935
52,memetic_burst,150765088,530,2.550943
52,memetic_burst,150765192,474,2.852321
52,memetic_burst,150765296,462,2.926407
52,memetic_burst,150765400,426,3.173709
52,memetic_burst,150765504,382,3.539267
52,memetic_burst,150765608,370,3.654054
52,memetic_burst,150765920,358,3.776536
52,memetic_burst,150766128,354,3.819209
52,memetic_burst,150766232,342,3.953216
52,memetic_burst,150767688,310,4.361290
52,memetic_burst,150786727,178,7.595506
52,memetic_burst,150796090,178,7.595506
52,memetic_burst,150802332,178,7.595506
52,memetic_burst,150852268,178,7.595506
52,memetic_burst,150877236,178,7.595506
52,memetic_burst,150880357,178,7.595506
52,memetic_burst,150895962,178,7.595506
52,memetic_burst,150917809,178,7.595506
52,memetic_burst,150920930,178,7.595506
52,memetic_burst,150927172,178,7.595506
52,memetic_burst,150952140,178,7.595506
52,memetic_burst,150955261,178,7.595506
52,memetic_burst,150986471,178,7.595506
52,memetic_burst,150998955,178,7.595506
52,memetic_burst,151008318,854,1.583138
52,memetic_burst,151008422,666,2.030030
52,memetic_burst,151008526,554,2.440433
52,memetic_burst,151008630,462,2.926407
52,memetic_burst,151008734,434,3.115207
52,memetic_burst,151008838,366,3.693989
52,memetic_burst,151008942,346,3.907514
52,memetic_burst,151010918,322,4.198758
52,memetic_burst,151011022,302,4.476821
52,memetic_burst,151020802,714,1.893557
52,memetic_burst,151020906,538,2.513011
52,memetic_burst,151021010,470,2.876596
52,memetic_burst,151021114,426,3.173709
52,memetic_burst,151021218,406,3.330049
52,memetic_burst,151022154,402,3.363184
52,memetic_burst,151022258,382,3.539267
52,memetic_burst,151022466,334,4.047904
52,memetic_burst,151022570,330,4.096970
52,memetic_burst,151023506,318,4.251572
52,memetic_burst,151030165,178,7.595506
52,memetic_burst,151064496,178,7.595506
52,memetic_burst,151070738,178,7.595506
52,memetic_burst,151080101,178,7.595506
52,memetic_burst,151089464,178,7.595506
52,memetic_burst,151095706,178,7.595506
52,memetic_burst,151111311,178,7.595506
52,memetic_burst,151114432,178,7.595506
52,memetic_burst,151120674,178,7.595506
52,memetic_burst,151123795,178,7.595506
52,memetic_burst,151130037,178,7.595506
52,memetic_burst,151170610,178,7.595506
52,memetic_burst,151173731,178,7.595506
52,memetic_burst,151183094,178,7.595506
52,memetic_burst,151186215,178,7.595506
52,memetic_burst,151195578,178,7.595506
52,memetic_burst,151226788,178,7.595506
52,memetic_burst,151229909,178,7.595506
52,memetic_burst,151233030,178,7.595506
52,memetic_burst,151245514,830,1.628916
52,memetic_burst,151245618,638,2.119122
52,memetic_burst,151245722,458,2.951965
52,memetic_burst,151245826,446,3.031390
52,memetic_burst,151245930,434,3.115207
52,memetic_burst,151246034,374,3.614973
52,memetic_burst,151246138,290,4.662069
52,memetic_burst,151257998,946,1.429175
52,memetic_burst,151258102,522,2.590038
52,memetic_burst,151258206,478,2.828452
52,memetic_burst,151258310,438,3.086758
52,memetic_burst,151258518,430,3.144186
52,memetic_burst,151258622,410,3.297561
52,memetic_burst,151258726,366,3.693989
52,memetic_burst,151258830,306,4.418301
52,memetic_burst,151259038,298,4.536913
52,memetic_burst,151260078,286,4.727273
52,memetic_burst,151267361,178,7.595506
52,memetic_burst,151282966,178,7.595506
52,memetic_burst,151286087,178,7.595506
52,memetic_burst,151289208,178,7.595506
52,memetic_burst,151295450,178,7.595506
52,memetic_burst,151311055,178,7.595506
52,memetic_burst,151314176,178,7.595506
52,memetic_burst,151323539,178,7.595506
52,memetic_burst,151326660,178,7.595506
52,memetic_burst,151342265,178,7.595506
52,memetic_burst,151348507,178,7.595506
52,memetic_burst,151364112,178,7.595506
52,memetic_burst,151379717,178,7.595506
52,memetic_burst,151382838,178,7.595506
52,memetic_burst,151392201,178,7.595506
52,memetic_burst,151407806,178,7.595506
52,memetic_burst,151435895,178,7.595506
52,memetic_burst,151439016,178,7.595506
52,memetic_burst,151470226,178,7.595506
52,memetic_burst,151476468,178,7.595506
52,memetic_burst,151479589,178,7.595506
52,memetic_burst,151482710,178,7.595506
52,memetic_burst,151501436,682,1.982405
52,memetic_burst,151501540,590,2.291525
52,memetic_burst,151501644,514,2.630350
52,memetic_burst,151501748,446,3.031390
52,memetic_burst,151501852,386,3.502591
52,memetic_burst,151501956,358,3.776536
52,memetic_burst,151502060,354,3.819209
52,memetic_burst,151502164,350,3.862857
52,memetic_burst,151502268,298,4.536913
52,memetic_burst,151503620,286,4.727273
52,memetic_burst,151513920,602,2.245847
52,memetic_burst,151514024,470,2.876596
52,memetic_burst,151514128,426,3.173709
52,memetic_burst,151514232,406,3.330049
52,memetic_burst,151514856,366,3.693989
52,memetic_burst,151515376,350,3.862857
52,memetic_burst,151515896,342,3.953216
52,memetic_burst,151557614,178,7.595506
52,memetic_burst,151566977,178,7.595506
52,memetic_burst,151570098,178,7.595506
52,memetic_burst,151576340,178,7.595506
52,memetic_burst,151579461,178,7.595506
52,memetic_burst,151588824,178,7.595506
52,memetic_burst,151613792,178,7.595506
52,memetic_burst,151632518,178,7.595506
52,memetic_burst,151638760,178,7.595506
52,memetic_burst,151719906,178,7.595506
52,memetic_burst,151723027,178,7.595506
52,memetic_burst,151732390,178,7.595506
52,memetic_burst,151766721,626,2.159744
52,memetic_burst,151766825,502,2.693227
52,memetic_burst,151766929,450,3.004444
52,memetic_burst,151767033,422,3.203791
52,memetic_burst,151767137,370,3.654054
52,memetic_burst,151767241,358,3.776536
52,memetic_burst,151767449,342,3.953216
52,memetic_burst,151767761,330,4.096970
52,memetic_burst,151768593,306,4.418301
52,memetic_burst,151769842,534,2.531835
52,memetic_burst,151769946,446,3.031390
52,memetic_burst,151770050,370,3.654054
52,memetic_burst,151770154,334,4.047904
52,memetic_burst,151770362,294,4.598639
52,memetic_burst,151776084,178,7.595506
52,memetic_burst,151785447,178,7.595506
52,memetic_burst,151797931,178,7.595506
52,memetic_burst,151810415,178,7.595506
52,memetic_burst,151829141,178,7.595506
52,memetic_burst,151850988,178,7.595506
52,memetic_burst,151869714,178,7.595506
52,memetic_burst,151875956,178,7.595506
52,memetic_burst,151879077,178,7.595506
52,memetic_burst,151885319,178,7.595506
52,memetic_burst,151900924,178,7.595506
52,memetic_burst,151913408,178,7.595506
52,memetic_burst,151919650,178,7.595506
52,memetic_burst,151922771,178,7.595506
52,memetic_burst,151941497,178,7.595506
52,memetic_burst,151966465,178,7.595506
52,memetic_burst,151978949,178,7.595506
52,memetic_burst,151988312,178,7.595506
52,memetic_burst,151994554,794,1.702771
52,memetic_burst,151994658,594,2.276094
52,memetic_burst,151994762,438,3.086758
52,memetic_burst,151994866,390,3.466667
52,memetic_burst,151994970,386,3.502591
52,memetic_burst,151995074,382,3.539267
52,memetic_burst,151995906,342,3.953216
52,memetic_burst,151996114,334,4.047904
52,memetic_burst,151997154,330,4.096970
52,memetic_burst,151997258,326,4.147239
52,memetic_burst,152019522,930,1.453763
52,memetic_burst,152019626,670,2.017910
52,memetic_burst,152019730,530,2.550943
52,memetic_burst,152019834,482,2.804979
52,memetic_burst,152019938,462,2.926407
52,memetic_burst,152020042,426,3.173709
52,memetic_burst,152020146,398,3.396985
52,memetic_burst,152020250,386,3.502591
52,memetic_burst,152021186,366,3.693989
52,memetic_burst,152021290,362,3.734807
52,memetic_burst,152021914,314,4.305732
52,memetic_burst,152022018,310,4.361290
52,memetic_burst,152028885,178,7.595506
52,memetic_burst,152047611,178,7.595506
52,memetic_burst,152066337,178,7.595506
52,memetic_burst,152081942,178,7.595506
52,memetic_burst,152106910,178,7.595506
52,memetic_burst,152138120,178,7.595506
52,memetic_burst,152153725,178,7.595506
52,memetic_burst,152156846,178,7.595506
52,memetic_burst,152163088,178,7.595506
52,memetic_burst,152175572,178,7.595506
52,memetic_burst,152219266,178,7.595506
52,memetic_burst,152222387,178,7.595506
52,memetic_burst,152225508,178,7.595506
52,memetic_burst,152244234,178,7.595506
52,memetic_burst,152247355,178,7.595506
52,memetic_burst,152256718,178,7.595506
52,memetic_burst,152262960,998,1.354709
52,memetic_burst,152263064,734,1.841962
52,memetic_burst,152263168,642,2.105919
52,memetic_burst,152263272,486,2.781893
52,memetic_burst,152263376,402,3.363184
52,memetic_burst,152263480,350,3.862857
52,memetic_burst,152263688,322,4.198758
52,memetic_burst,152266081,178,7.595506
52,memetic_burst,152269202,934,1.447537
52,memetic_burst,152269306,702,1.925926
52,memetic_burst,152269410,554,2.440433
52,memetic_burst,152269514,462,2.926407
52,memetic_burst,152269618,442,3.058824
52,memetic_burst,152269722,438,3.086758
52,memetic_burst,152269826,398,3.396985
52,memetic_burst,152269930,378,3.576720
52,memetic_burst,152270034,374,3.614973
52,memetic_burst,152270138,338,4.000000
52,memetic_burst,152306654,178,7.595506
52,memetic_burst,152316017,178,7.595506
52,memetic_burst,152353469,178,7.595506
52,memetic_burst,152381558,178,7.595506
52,memetic_burst,152384679,178,7.595506
52,memetic_burst,152387800,178,7.595506
52,memetic_burst,152390921,178,7.595506
52,memetic_burst,152403405,178,7.595506
52,memetic_burst,152425252,178,7.595506
52,memetic_burst,152437736,178,7.595506
52,memetic_burst,152456462,178,7.595506
52,memetic_burst,152497035,882,1.532880
52,memetic_burst,152497139,666,2.030030
52,memetic_burst,152497243,526,2.570342
52,memetic_burst,152497347,418,3.234450
52,memetic_burst,152497659,406,3.330049
52,memetic_burst,152497867,366,3.693989
52,memetic_burst,152497971,330,4.096970
52,memetic_burst,152499947,306,4.418301
52,memetic_burst,152518882,958,1.411273
52,memetic_burst,152518986,718,1.883008
52,memetic_burst,152519090,558,2.422939
52,memetic_burst,152519194,466,2.901288
52,memetic_burst,152519298,406,3.330049
52,memetic_burst,152519402,346,3.907514
52,memetic_burst,152534487,178,7.595506
52,memetic_burst,152546971,178,7.595506
52,memetic_burst,152556334,178,7.595506
