phase,seed,lens_or_arm,target,family,deg,attempt,hit,accepted,false_accept,alias,ev_lb,ev_tb,ev_cmp,ev_k0,stat,true_stat,val_stat,consistent,rank,cov_before,cov_after,r2,tax,tax_corr,evals,note
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,10,0,0,0,0,0x10,0x04,0x0000000,0,0.0874,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,10,0,0,0,0,0x84,0x50,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,10,0,0,0,0,0x01,0x00,0x0000000,0,0.1149,0.0000,0.1086,0,0,,,,,,206,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,10,0,0,0,0,0x08,0x00,0x0000000,0,0.1206,0.0000,0.0846,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,10,0,0,0,0,0x01,0x7B,0x95524AF,0,0.5014,1.0000,0.4880,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,11,0,0,0,0,0x00,0x40,0x0000000,0,0.0977,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,11,0,0,0,0,0x08,0x02,0x0000000,0,0.0680,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,11,0,0,0,0,0x14,0xE0,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,11,0,0,0,0,0x08,0x00,0x0000000,0,0.0983,0.0000,0.1291,0,0,,,,,,214,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,11,0,0,0,0,0x02,0x00,0x0000000,0,0.1171,0.0000,0.0731,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,11,0,0,0,0,0x66,0x6D,0xDA25227,1,0.5043,1.0000,0.5051,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,12,0,0,0,0,0x00,0x01,0x0000000,0,0.1011,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,12,0,0,0,0,0x08,0x02,0x0000000,0,0.0914,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,12,0,0,0,0,0x60,0x91,0x0000000,0,0.0634,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,12,0,0,0,0,0x08,0x00,0x0000000,0,0.1011,0.0000,0.1234,0,0,,,,,,197,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,12,0,0,0,0,0x80,0x00,0x0000000,0,0.1223,0.0000,0.0880,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,12,0,0,0,0,0x7E,0x3B,0x5908393,0,0.5129,1.0000,0.5006,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,13,0,0,0,0,0x00,0x01,0x0000000,0,0.1149,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,13,0,0,0,0,0x10,0x04,0x0000000,0,0.0629,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,13,0,0,0,0,0x48,0x15,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,13,0,0,0,0,0x08,0x00,0x0000000,0,0.1017,0.0000,0.1223,0,0,,,,,,208,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,13,0,0,0,0,0x01,0x00,0x0000000,0,0.1246,0.0000,0.0891,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,13,0,0,0,0,0x7A,0xFE,0x06FD45C,1,0.4926,1.0000,0.4977,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,14,0,0,0,0,0x00,0x01,0x0000000,0,0.0977,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,14,0,0,0,0,0x10,0x04,0x0000000,0,0.0771,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,14,0,0,0,0,0x44,0x0A,0x0000000,0,0.0589,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,14,0,0,0,0,0x10,0x00,0x0000000,0,0.0789,0.0000,0.1223,0,0,,,,,,220,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,14,0,0,0,0,0x01,0x00,0x0000000,0,0.1091,0.0000,0.1200,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,14,0,0,0,0,0x89,0x12,0xEACCFF5,0,0.5066,1.0000,0.4909,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,15,0,0,0,0,0x00,0x01,0x0000000,0,0.0960,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,15,0,0,0,0,0x08,0x02,0x0000000,0,0.0657,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,15,0,0,0,0,0x11,0x00,0x0000000,0,0.0537,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,15,0,0,0,0,0x01,0x00,0x0000000,0,0.1080,0.0000,0.1223,0,0,,,,,,218,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,15,0,0,0,0,0x08,0x00,0x0000000,0,0.1114,0.0000,0.1029,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,15,0,0,0,0,0xB2,0x19,0x7A020CA,0,0.5034,1.0000,0.4960,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,16,0,0,0,0,0x00,0x02,0x0000000,0,0.1006,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,16,0,0,0,0,0x01,0x08,0x0000000,0,0.0589,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,16,0,0,0,0,0x14,0xE0,0x0000000,0,0.0617,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,16,0,0,0,0,0x01,0x00,0x0000000,0,0.1149,0.0000,0.1086,0,0,,,,,,209,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,16,0,0,0,0,0x01,0x00,0x0000000,0,0.1149,0.0000,0.1086,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,16,0,0,0,0,0x7C,0xF0,0x1436A3B,1,0.5100,1.0000,0.5234,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,17,0,0,0,0,0x00,0x01,0x0000000,0,0.0909,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,17,0,0,0,0,0x10,0x04,0x0000000,0,0.0669,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,17,0,0,0,0,0x60,0x91,0x0000000,0,0.0697,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,17,0,0,0,0,0x08,0x00,0x0000000,0,0.1149,0.0000,0.0960,0,0,,,,,,209,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,17,0,0,0,0,0x01,0x00,0x0000000,0,0.1286,0.0000,0.0811,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,17,0,0,0,0,0x9D,0x00,0x59F2147,0,0.5063,1.0000,0.4914,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,18,0,0,0,0,0x00,0x01,0x0000000,0,0.0886,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,18,0,0,0,0,0x04,0x90,0x0000000,0,0.0680,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,18,0,0,0,0,0x24,0x89,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,18,0,0,0,0,0x01,0x00,0x0000000,0,0.0994,0.0000,0.1394,0,0,,,,,,215,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,18,0,0,0,0,0x08,0x00,0x0000000,0,0.1143,0.0000,0.0971,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,18,0,0,0,0,0x24,0xE0,0x379D874,0,0.5037,1.0000,0.4931,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X02 max_parity",control,0,19,0,0,0,0,0x00,0x40,0x0000000,0,0.0926,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X02 max_parity",control,0,19,0,0,0,0,0x10,0x04,0x0000000,0,0.0777,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X02 max_parity",control,0,19,0,0,0,0,0x05,0x68,0x0000000,0,0.0663,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X02 max_parity",control,0,19,0,0,0,0,0x08,0x00,0x0000000,0,0.1143,0.0000,0.0971,0,0,,,,,,214,
lab,0x00C2B10D20260707,LW_mod2_wht,"X02 max_parity",control,0,19,0,0,0,0,0x80,0x00,0x0000000,0,0.1211,0.0000,0.0903,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X02 max_parity",control,0,19,0,0,0,0,0xF3,0xF5,0x004F940,1,0.5126,1.0000,0.4903,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,0,0,0,0,0,0x00,0x02,0x0000000,0,0.2154,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,0,0,0,0,0,0x01,0x02,0x0000000,0,0.0743,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,0,0,0,0,0,0x06,0xF9,0x0000000,0,0.0657,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,0,0,0,0,0,0x04,0x00,0x0000000,0,0.1137,0.0000,0.1291,0,0,,,,,,224,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,0,0,0,0,0,0x00,0x02,0x0000000,0,0.2154,0.0000,0.1909,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,0,0,0,0,0,0x21,0xA8,0xAC449A8,0,0.5086,1.0000,0.4989,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,1,0,0,0,0,0x00,0x02,0x0000000,0,0.2069,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,1,0,0,0,0,0x04,0x18,0x0000000,0,0.0577,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,1,0,0,0,0,0x03,0x00,0x0000000,0,0.0697,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,1,0,0,0,0,0x02,0x00,0x0000000,0,0.1011,0.0000,0.0834,0,0,,,,,,192,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,1,0,0,0,0,0x00,0x02,0x0000000,0,0.2069,0.0000,0.2080,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,1,0,0,0,0,0xC3,0xA4,0xBCE7F73,0,0.5194,1.0000,0.4920,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,2,0,0,0,0,0x00,0x02,0x0000000,0,0.2189,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,2,0,0,0,0,0x01,0x02,0x0000000,0,0.0600,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,2,0,0,0,0,0x06,0xF9,0x0000000,0,0.0674,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,2,0,0,0,0,0x02,0x00,0x0000000,0,0.0794,0.0000,0.1269,0,0,,,,,,202,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,2,0,0,0,0,0x00,0x02,0x0000000,0,0.2189,0.0000,0.1840,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,2,0,0,0,0,0xA0,0xEF,0xFE23100,0,0.5151,1.0000,0.4857,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,3,0,0,0,0,0x00,0x01,0x0000000,0,0.1960,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,3,0,0,0,0,0x01,0x02,0x0000000,0,0.0806,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,3,0,0,0,0,0x03,0x00,0x0000000,0,0.0589,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,3,0,0,0,0,0x04,0x00,0x0000000,0,0.1217,0.0000,0.1131,0,0,,,,,,193,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,3,0,0,0,0,0x00,0x01,0x0000000,0,0.1960,0.0000,0.1989,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,3,0,0,0,0,0x7A,0xFF,0x145B508,1,0.5269,1.0000,0.4971,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,4,0,0,0,0,0x00,0x02,0x0000000,0,0.2114,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,4,0,0,0,0,0x01,0x02,0x0000000,0,0.0617,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,4,0,0,0,0,0x03,0x00,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,4,0,0,0,0,0x02,0x00,0x0000000,0,0.0926,0.0000,0.1006,0,0,,,,,,198,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,4,0,0,0,0,0x00,0x02,0x0000000,0,0.2114,0.0000,0.1989,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,4,0,0,0,0,0xDD,0xA1,0x3CCAF23,0,0.5040,1.0000,0.4966,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,5,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,5,0,0,0,0,0x01,0x02,0x0000000,0,0.0697,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,5,0,0,0,0,0x03,0x00,0x0000000,0,0.0583,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,5,0,0,0,0,0x02,0x00,0x0000000,0,0.0834,0.0000,0.1189,0,0,,,,,,212,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,5,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.1749,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,5,0,0,0,0,0xE3,0x6A,0x35ADF06,0,0.5089,1.0000,0.4954,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,6,0,0,0,0,0x00,0x02,0x0000000,0,0.2280,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,6,0,0,0,0,0x01,0x02,0x0000000,0,0.0726,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,6,0,0,0,0,0x42,0x10,0x0000000,0,0.0611,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,6,0,0,0,0,0x04,0x00,0x0000000,0,0.1166,0.0000,0.1234,0,0,,,,,,203,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,6,0,0,0,0,0x00,0x02,0x0000000,0,0.2280,0.0000,0.1657,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,6,0,0,0,0,0x6C,0x07,0x6480FC4,0,0.5031,1.0000,0.5200,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,7,0,0,0,0,0x00,0x04,0x0000000,0,0.2051,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,7,0,0,0,0,0x01,0x02,0x0000000,0,0.0577,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,7,0,0,0,0,0x06,0xF9,0x0000000,0,0.0589,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,7,0,0,0,0,0x02,0x00,0x0000000,0,0.1086,0.0000,0.0686,0,0,,,,,,207,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,7,0,0,0,0,0x00,0x04,0x0000000,0,0.2051,0.0000,0.1566,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,7,0,0,0,0,0x48,0x26,0x4C208A7,0,0.5043,1.0000,0.5166,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,8,0,0,0,0,0x00,0x02,0x0000000,0,0.2011,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,8,0,0,0,0,0x01,0x02,0x0000000,0,0.0691,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,8,0,0,0,0,0x28,0x91,0x0000000,0,0.0554,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,8,0,0,0,0,0x02,0x00,0x0000000,0,0.0943,0.0000,0.0971,0,0,,,,,,227,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,8,0,0,0,0,0x00,0x02,0x0000000,0,0.2011,0.0000,0.2194,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,8,0,0,0,0,0x47,0x12,0x2E7373B,1,0.5186,1.0000,0.4989,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,9,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,9,0,0,0,0,0x04,0x18,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,9,0,0,0,0,0x03,0x00,0x0000000,0,0.0749,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,9,0,0,0,0,0x04,0x00,0x0000000,0,0.1069,0.0000,0.1429,0,0,,,,,,186,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,9,0,0,0,0,0x00,0x01,0x0000000,0,0.2080,0.0000,0.1749,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,9,0,0,0,0,0x55,0x0A,0xCA4DCE0,1,0.5031,1.0000,0.5069,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,10,0,0,0,0,0x00,0x02,0x0000000,0,0.1994,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,10,0,0,0,0,0x01,0x02,0x0000000,0,0.0589,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,10,0,0,0,0,0x03,0x00,0x0000000,0,0.0543,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,10,0,0,0,0,0x02,0x00,0x0000000,0,0.0989,0.0000,0.0880,0,0,,,,,,196,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,10,0,0,0,0,0x00,0x02,0x0000000,0,0.1994,0.0000,0.2229,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,10,0,0,0,0,0x8A,0xEA,0x73701C3,1,0.5140,1.0000,0.4726,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,11,0,0,0,0,0x00,0x02,0x0000000,0,0.1989,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,11,0,0,0,0,0x10,0x0A,0x0000000,0,0.0566,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,11,0,0,0,0,0x03,0x00,0x0000000,0,0.0646,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,11,0,0,0,0,0x02,0x00,0x0000000,0,0.0863,0.0000,0.1131,0,0,,,,,,207,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,11,0,0,0,0,0x00,0x02,0x0000000,0,0.1989,0.0000,0.2240,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,11,0,0,0,0,0x34,0xF2,0x1C7DB47,1,0.5120,1.0000,0.4880,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,12,0,0,0,0,0x00,0x02,0x0000000,0,0.2029,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,12,0,0,0,0,0x10,0x8D,0x0000000,0,0.0606,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,12,0,0,0,0,0x60,0x86,0x0000000,0,0.0617,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,12,0,0,0,0,0x02,0x00,0x0000000,0,0.1051,0.0000,0.0754,0,0,,,,,,214,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,12,0,0,0,0,0x00,0x02,0x0000000,0,0.2029,0.0000,0.2160,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,12,0,0,0,0,0xBA,0x0A,0x670C91B,1,0.5014,1.0000,0.4909,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,13,0,0,0,0,0x00,0x02,0x0000000,0,0.2086,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,13,0,0,0,0,0x01,0x02,0x0000000,0,0.0714,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,13,0,0,0,0,0x24,0x13,0x0000000,0,0.0657,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,13,0,0,0,0,0x04,0x00,0x0000000,0,0.1126,0.0000,0.1314,0,0,,,,,,216,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,13,0,0,0,0,0x00,0x02,0x0000000,0,0.2086,0.0000,0.2046,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,13,0,0,0,0,0x71,0x3B,0x311FDCD,0,0.5051,1.0000,0.5057,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,14,0,0,0,0,0x00,0x01,0x0000000,0,0.1966,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C2B10D20260707,L1_single_up,"X03 rank2_eq1",control,0,14,0,0,0,0,0x01,0x02,0x0000000,0,0.0731,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C2B10D20260707,L2_pair_up,"X03 rank2_eq1",control,0,14,0,0,0,0,0x03,0x00,0x0000000,0,0.0594,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C2B10D20260707,L3_gibbs,"X03 rank2_eq1",control,0,14,0,0,0,0,0x02,0x00,0x0000000,0,0.0931,0.0000,0.0994,0,0,,,,,,227,
lab,0x00C2B10D20260707,LW_mod2_wht,"X03 rank2_eq1",control,0,14,0,0,0,0,0x00,0x01,0x0000000,0,0.1966,0.0000,0.1977,0,0,,,,,,511,
lab,0x00C2B10D20260707,LG_gf2,"X03 rank2_eq1",control,0,14,0,0,0,0,0xCC,0x69,0x6D783D5,1,0.5023,1.0000,0.4846,0,45,,,,,,1,
lab,0x00C2B10D20260707,L0_tb_argmax,"X03 rank2_eq1",control,0,15,0,0,0,0,0x00,0x02,0x0000000,0,0.2046,0.0000,0.0000,0,0,,,,,,162,
