generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_used,mean_composite
8535,50.000000,32.0000,32.0000,1024,240.5000,382,42.158751
8536,50.000000,32.0000,32.0000,1024,240.5000,382,44.817454
8537,50.000000,32.0000,32.0000,1024,240.5000,382,41.512644
8538,50.000000,32.0000,32.0000,1024,240.5000,382,42.481465
8539,50.000000,32.0000,32.0000,1024,240.5000,382,43.215651
8540,50.000000,32.0000,32.0000,1024,240.5000,382,47.555901
8541,50.000000,32.0000,32.0000,1024,240.5000,382,46.246145
8542,50.000000,32.0000,32.0000,1024,240.5000,382,47.058037
8543,50.000000,32.0000,32.0000,1024,240.5000,382,44.574521
8544,50.000000,32.0000,32.0000,1024,240.5000,382,43.560231
8545,50.000000,32.0000,32.0000,1024,240.5000,382,46.302438
8546,50.000000,32.0000,32.0000,1024,240.5000,382,43.482605
8547,50.000000,32.0000,32.0000,1024,240.5000,382,44.568916
8548,50.000000,32.0000,32.0000,1024,240.5000,382,45.129993
8549,50.000000,32.0000,32.0000,1024,240.5000,382,43.324080
8550,50.000000,32.0000,32.0000,1024,240.5000,382,44.273196
8551,50.000000,32.0000,32.0000,1024,240.5000,382,46.883907
8552,50.000000,32.0000,32.0000,1024,240.5000,382,45.065367
8553,50.000000,32.0000,32.0000,1024,240.5000,382,39.705203
8554,50.000000,32.0000,32.0000,1024,240.5000,382,43.245563
8555,50.000000,32.0000,32.0000,1024,240.5000,382,43.587599
8556,50.000000,32.0000,32.0000,1024,240.5000,382,46.628716
8557,50.000000,32.0000,32.0000,1024,240.5000,382,45.202506
8558,50.000000,32.0000,32.0000,1024,240.5000,382,43.973600
8559,50.000000,32.0000,32.0000,1024,240.5000,382,44.065007
8560,50.000000,32.0000,32.0000,1024,240.5000,382,43.825475
8561,50.000000,32.0000,32.0000,1024,240.5000,382,45.622390
8562,50.000000,32.0000,32.0000,1024,240.5000,382,42.716042
8563,50.000000,32.0000,32.0000,1024,240.5000,382,45.271307
8564,50.000000,32.0000,32.0000,1024,240.5000,382,44.185975
8565,50.000000,32.0000,32.0000,1024,240.5000,382,42.953502
8566,50.000000,32.0000,32.0000,1024,240.5000,382,45.256106
8567,50.000000,32.0000,32.0000,1024,240.5000,382,46.649724
8568,50.000000,32.0000,32.0000,1024,240.5000,382,42.628792
8569,50.000000,32.0000,32.0000,1024,240.5000,382,46.603170
8570,50.000000,32.0000,32.0000,1024,240.5000,382,43.389543
8571,50.000000,32.0000,32.0000,1024,240.5000,382,44.667562
8572,50.000000,32.0000,32.0000,1024,240.5000,382,42.666243
8573,50.000000,32.0000,32.0000,1024,240.5000,382,44.856595
8574,50.000000,32.0000,32.0000,1024,240.5000,382,42.629220
8575,50.000000,32.0000,32.0000,1024,240.5000,382,42.951917
8576,50.000000,32.0000,32.0000,1024,240.5000,382,43.464325
8577,50.000000,32.0000,32.0000,1024,240.5000,382,43.816187
8578,50.000000,32.0000,32.0000,1024,240.5000,382,38.810762
8579,50.000000,32.0000,32.0000,1024,240.5000,382,43.368069
8580,50.000000,32.0000,32.0000,1024,240.5000,382,45.094635
8581,50.000000,32.0000,32.0000,1024,240.5000,382,42.341868
8582,50.000000,32.0000,32.0000,1024,240.5000,382,42.567455
8583,50.000000,32.0000,32.0000,1024,240.5000,382,40.680920
8584,50.000000,32.0000,32.0000,1024,240.5000,382,44.731854
8585,50.000000,32.0000,32.0000,1024,240.5000,382,43.127573
8586,50.000000,32.0000,32.0000,1024,240.5000,382,43.668804
8587,50.000000,32.0000,32.0000,1024,240.5000,382,42.688639
8588,50.000000,32.0000,32.0000,1024,240.5000,382,44.007131
8589,50.000000,32.0000,32.0000,1024,240.5000,382,43.224711
8590,50.000000,32.0000,32.0000,1024,240.5000,382,42.203394
8591,50.000000,32.0000,32.0000,1024,240.5000,382,43.905192
8592,50.000000,32.0000,32.0000,1024,240.5000,382,45.048556
8593,50.000000,32.0000,32.0000,1024,240.5000,382,44.620094
8594,50.000000,32.0000,32.0000,1024,240.5000,382,44.232924
8595,50.000000,32.0000,32.0000,1024,240.5000,382,44.372236
8596,50.000000,32.0000,32.0000,1024,240.5000,382,45.171681
8597,50.000000,32.0000,32.0000,1024,240.5000,382,44.268198
8598,50.000000,32.0000,32.0000,1024,240.5000,382,42.565765
8599,50.000000,32.0000,32.0000,1024,240.5000,382,41.677227
8600,50.000000,32.0000,32.0000,1024,240.5000,382,41.714851
8601,50.000000,32.0000,32.0000,1024,240.5000,382,41.478342
8602,50.000000,32.0000,32.0000,1024,240.5000,382,44.401680
8603,50.000000,32.0000,32.0000,1024,240.5000,382,45.499630
8604,50.000000,32.0000,32.0000,1024,240.5000,382,44.373827
8605,50.000000,32.0000,32.0000,1024,240.5000,382,45.435254
8606,50.000000,32.0000,32.0000,1024,240.5000,382,39.908470
8607,50.000000,32.0000,32.0000,1024,240.5000,382,42.975885
8608,50.000000,32.0000,32.0000,1024,240.5000,382,41.841036
8609,50.000000,32.0000,32.0000,1024,240.5000,382,44.070803
8610,50.000000,32.0000,32.0000,1024,240.5000,382,42.122711
8611,50.000000,32.0000,32.0000,1024,240.5000,382,41.540322
8612,50.000000,32.0000,32.0000,1024,240.5000,382,44.760129
8613,50.000000,32.0000,32.0000,1024,240.5000,382,39.553647
8614,50.000000,32.0000,32.0000,1024,240.5000,382,46.516000
8615,50.000000,32.0000,32.0000,1024,240.5000,382,45.144558
8616,50.000000,32.0000,32.0000,1024,240.5000,382,43.444363
8617,50.000000,32.0000,32.0000,1024,240.5000,382,45.375039
8618,50.000000,32.0000,32.0000,1024,240.5000,382,42.188914
8619,50.000000,32.0000,32.0000,1024,240.5000,382,39.234020
8620,50.000000,32.0000,32.0000,1024,240.5000,382,42.988318
8621,50.000000,32.0000,32.0000,1024,240.5000,382,43.727422
8622,50.000000,32.0000,32.0000,1024,240.5000,382,40.556641
8623,50.000000,32.0000,32.0000,1024,240.5000,382,44.922789
8624,50.000000,32.0000,32.0000,1024,240.5000,382,44.431056
8625,50.000000,32.0000,32.0000,1024,240.5000,382,45.079692
8626,50.000000,32.0000,32.0000,1024,240.5000,382,43.138423
8627,50.000000,32.0000,32.0000,1024,240.5000,382,42.826702
8628,50.000000,32.0000,32.0000,1024,240.5000,382,42.443707
8629,50.000000,32.0000,32.0000,1024,240.5000,382,47.001752
8630,50.000000,32.0000,32.0000,1024,240.5000,382,41.732198
8631,50.000000,32.0000,32.0000,1024,240.5000,382,45.173673
8632,50.000000,32.0000,32.0000,1024,240.5000,382,46.670424
8633,50.000000,32.0000,32.0000,1024,240.5000,382,46.541460
8634,50.000000,32.0000,32.0000,1024,240.5000,382,46.646392
8635,50.000000,32.0000,32.0000,1024,240.5000,382,46.128120
8636,50.000000,32.0000,32.0000,1024,240.5000,382,43.227683
8637,50.000000,32.0000,32.0000,1024,240.5000,382,42.549812
8638,50.000000,32.0000,32.0000,1024,240.5000,382,41.498914
8639,50.000000,32.0000,32.0000,1024,240.5000,382,42.703026
8640,50.000000,32.0000,32.0000,1024,240.5000,382,42.729799
8641,50.000000,32.0000,32.0000,1024,240.5000,382,44.895413
8642,50.000000,32.0000,32.0000,1024,240.5000,382,44.805662
8643,50.000000,32.0000,32.0000,1024,240.5000,382,41.191267
8644,50.000000,32.0000,32.0000,1024,240.5000,382,41.836639
8645,50.000000,32.0000,32.0000,1024,240.5000,382,44.823829
8646,50.000000,32.0000,32.0000,1024,240.5000,382,40.920439
8647,50.000000,32.0000,32.0000,1024,240.5000,382,39.190074
8648,50.000000,32.0000,32.0000,1024,240.5000,382,46.474445
8649,50.000000,32.0000,32.0000,1024,240.5000,382,43.927919
8650,50.000000,32.0000,32.0000,1024,240.5000,382,42.437578
8651,50.000000,32.0000,32.0000,1024,240.5000,382,44.560277
8652,50.000000,32.0000,32.0000,1024,240.5000,382,46.854417
8653,50.000000,32.0000,32.0000,1024,240.5000,382,46.804230
8654,50.000000,32.0000,32.0000,1024,240.5000,382,41.767113
8655,50.000000,32.0000,32.0000,1024,240.5000,382,43.311337
8656,50.000000,32.0000,32.0000,1024,240.5000,382,42.265834
8657,50.000000,32.0000,32.0000,1024,240.5000,382,44.481854
8658,50.000000,32.0000,32.0000,1024,240.5000,382,45.528363
8659,50.000000,32.0000,32.0000,1024,240.5000,382,44.664215
8660,50.000000,32.0000,32.0000,1024,240.5000,382,40.589774
8661,50.000000,32.0000,32.0000,1024,240.5000,382,42.487506
8662,50.000000,32.0000,32.0000,1024,240.5000,382,41.274647
8663,50.000000,32.0000,32.0000,1024,240.5000,382,44.173831
8664,50.000000,32.0000,32.0000,1024,240.5000,382,44.576879
8665,50.000000,32.0000,32.0000,1024,240.5000,382,41.948792
8666,50.000000,32.0000,32.0000,1024,240.5000,382,41.789331
8667,50.000000,32.0000,32.0000,1024,240.5000,382,43.780660
8668,50.000000,32.0000,32.0000,1024,240.5000,382,44.577341
8669,50.000000,32.0000,32.0000,1024,240.5000,382,44.947073
8670,50.000000,32.0000,32.0000,1024,240.5000,382,47.278574
8671,50.000000,32.0000,32.0000,1024,240.5000,382,43.383263
8672,50.000000,32.0000,32.0000,1024,240.5000,382,42.676315
8673,50.000000,32.0000,32.0000,1024,240.5000,382,43.491356
8674,50.000000,32.0000,32.0000,1024,240.5000,382,46.901454
8675,50.000000,32.0000,32.0000,1024,240.5000,382,43.913857
8676,50.000000,32.0000,32.0000,1024,240.5000,382,43.344650
8677,50.000000,32.0000,32.0000,1024,240.5000,382,46.127228
8678,50.000000,32.0000,32.0000,1024,240.5000,382,41.211669
8679,50.000000,32.0000,32.0000,1024,240.5000,382,47.893911
8680,50.000000,32.0000,32.0000,1024,240.5000,382,43.699817
8681,50.000000,32.0000,32.0000,1024,240.5000,382,42.765068
8682,50.000000,32.0000,32.0000,1024,240.5000,382,43.027327
8683,50.000000,32.0000,32.0000,1024,240.5000,382,39.507051
8684,50.000000,32.0000,32.0000,1024,240.5000,382,44.937264
8685,50.000000,32.0000,32.0000,1024,240.5000,382,38.461146
8686,50.000000,32.0000,32.0000,1024,240.5000,382,41.085726
8687,50.000000,32.0000,32.0000,1024,240.5000,382,41.147745
8688,50.000000,32.0000,32.0000,1024,240.5000,382,44.945864
8689,50.000000,32.0000,32.0000,1024,240.5000,382,45.543004
8690,50.000000,32.0000,32.0000,1024,240.5000,382,43.275049
8691,50.000000,32.0000,32.0000,1024,240.5000,382,45.930004
8692,50.000000,32.0000,32.0000,1024,240.5000,382,42.039838
8693,50.000000,32.0000,32.0000,1024,240.5000,382,42.182455
8694,50.000000,32.0000,32.0000,1024,240.5000,382,45.527854
8695,50.000000,32.0000,32.0000,1024,240.5000,382,40.140952
8696,50.000000,32.0000,32.0000,1024,240.5000,382,45.141566
8697,50.000000,32.0000,32.0000,1024,240.5000,382,42.511351
8698,50.000000,32.0000,32.0000,1024,240.5000,382,45.411597
8699,50.000000,32.0000,32.0000,1024,240.5000,382,43.589777
8700,50.000000,32.0000,32.0000,1024,240.5000,382,43.434244
8701,50.000000,32.0000,32.0000,1024,240.5000,382,44.441868
8702,50.000000,32.0000,32.0000,1024,240.5000,382,43.067207
8703,50.000000,32.0000,32.0000,1024,240.5000,382,42.311556
8704,50.000000,32.0000,32.0000,1024,240.5000,382,45.609879
8705,50.000000,32.0000,32.0000,1024,240.5000,382,45.023417
8706,50.000000,32.0000,32.0000,1024,240.5000,382,38.593247
8707,50.000000,32.0000,32.0000,1024,240.5000,382,42.866676
8708,50.000000,32.0000,32.0000,1024,240.5000,382,44.394951
8709,50.000000,32.0000,32.0000,1024,240.5000,382,44.199550
8710,50.000000,32.0000,32.0000,1024,240.5000,382,41.775184
8711,50.000000,32.0000,32.0000,1024,240.5000,382,46.463049
8712,50.000000,32.0000,32.0000,1024,240.5000,382,46.031643
8713,50.000000,32.0000,32.0000,1024,240.5000,382,43.973230
8714,50.000000,32.0000,32.0000,1024,240.5000,382,45.023951
8715,50.000000,32.0000,32.0000,1024,240.5000,382,44.875358
8716,50.000000,32.0000,32.0000,1024,240.5000,382,37.073657
8717,50.000000,32.0000,32.0000,1024,240.5000,382,46.249955
8718,50.000000,32.0000,32.0000,1024,240.5000,382,43.266874
8719,50.000000,32.0000,32.0000,1024,240.5000,382,45.619441
8720,50.000000,32.0000,32.0000,1024,240.5000,382,44.823763
8721,50.000000,32.0000,32.0000,1024,240.5000,382,43.988413
8722,50.000000,32.0000,32.0000,1024,240.5000,382,44.615160
8723,50.000000,32.0000,32.0000,1024,240.5000,382,45.798965
8724,50.000000,32.0000,32.0000,1024,240.5000,382,44.345782
8725,50.000000,32.0000,32.0000,1024,240.5000,382,45.546863
8726,50.000000,32.0000,32.0000,1024,240.5000,382,40.983423
8727,50.000000,32.0000,32.0000,1024,240.5000,382,43.732858
8728,50.000000,32.0000,32.0000,1024,240.5000,382,44.006586
8729,50.000000,32.0000,32.0000,1024,240.5000,382,44.481071
8730,50.000000,32.0000,32.0000,1024,240.5000,382,44.268417
8731,50.000000,32.0000,32.0000,1024,240.5000,382,42.598496
8732,50.000000,32.0000,32.0000,1024,240.5000,382,46.524425
8733,50.000000,32.0000,32.0000,1024,240.5000,382,44.684690
8734,50.000000,32.0000,32.0000,1024,240.5000,382,39.507257
8735,50.000000,32.0000,32.0000,1024,240.5000,382,45.887898
8736,50.000000,32.0000,32.0000,1024,240.5000,382,43.110011
8737,50.000000,32.0000,32.0000,1024,240.5000,382,46.158315
8738,50.000000,32.0000,32.0000,1024,240.5000,382,40.608615
8739,50.000000,32.0000,32.0000,1024,240.5000,382,40.537765
8740,50.000000,32.0000,32.0000,1024,240.5000,382,43.996772
8741,50.000000,32.0000,32.0000,1024,240.5000,382,44.014462
8742,50.000000,32.0000,32.0000,1024,240.5000,382,45.108448
8743,50.000000,32.0000,32.0000,1024,240.5000,382,44.984263
8744,50.000000,32.0000,32.0000,1024,240.5000,382,46.280166
8745,50.000000,32.0000,32.0000,1024,240.5000,382,42.794371
8746,50.000000,32.0000,32.0000,1024,240.5000,382,45.052375
8747,50.000000,32.0000,32.0000,1024,240.5000,382,42.986573
8748,50.000000,32.0000,32.0000,1024,240.5000,382,46.158531
8749,50.000000,32.0000,32.0000,1024,240.5000,382,45.022499
8750,50.000000,32.0000,32.0000,1024,240.5000,382,40.107543
8751,50.000000,32.0000,32.0000,1024,240.5000,382,45.134539
8752,50.000000,32.0000,32.0000,1024,240.5000,382,44.157085
8753,50.000000,32.0000,32.0000,1024,240.5000,382,44.801564
8754,50.000000,32.0000,32.0000,1024,240.5000,382,46.604010
8755,50.000000,32.0000,32.0000,1024,240.5000,382,42.784751
8756,50.000000,32.0000,32.0000,1024,240.5000,382,41.566064
8757,50.000000,32.0000,32.0000,1024,240.5000,382,41.656986
8758,50.000000,32.0000,32.0000,1024,240.5000,382,45.229353
8759,50.000000,32.0000,32.0000,1024,240.5000,382,45.729984
8760,50.000000,32.0000,32.0000,1024,240.5000,382,43.210900
8761,50.000000,32.0000,32.0000,1024,240.5000,382,38.039977
8762,50.000000,32.0000,32.0000,1024,240.5000,382,41.602927
8763,50.000000,32.0000,32.0000,1024,240.5000,382,38.522617
8764,50.000000,32.0000,32.0000,1024,240.5000,382,41.575266
8765,50.000000,32.0000,32.0000,1024,240.5000,382,43.125448
8766,50.000000,32.0000,32.0000,1024,240.5000,382,43.981090
8767,50.000000,32.0000,32.0000,1024,240.5000,382,41.160670
8768,50.000000,32.0000,32.0000,1024,240.5000,382,39.703191
8769,50.000000,32.0000,32.0000,1024,240.5000,382,42.223431
8770,50.000000,32.0000,32.0000,1024,240.5000,382,41.595763
8771,50.000000,32.0000,32.0000,1024,240.5000,382,43.548118
8772,50.000000,32.0000,32.0000,1024,240.5000,382,44.825112
8773,50.000000,32.0000,32.0000,1024,240.5000,382,44.715559
8774,50.000000,32.0000,32.0000,1024,240.5000,382,42.240045
8775,50.000000,32.0000,32.0000,1024,240.5000,382,44.946918
8776,50.000000,32.0000,32.0000,1024,240.5000,382,44.749713
8777,50.000000,32.0000,32.0000,1024,240.5000,382,45.614139
8778,50.000000,32.0000,32.0000,1024,240.5000,382,45.430988
8779,50.000000,32.0000,32.0000,1024,240.5000,382,44.954818
8780,50.000000,32.0000,32.0000,1024,240.5000,382,45.071725
8781,50.000000,32.0000,32.0000,1024,240.5000,382,42.404338
8782,50.000000,32.0000,32.0000,1024,240.5000,382,41.667638
8783,50.000000,32.0000,32.0000,1024,240.5000,382,44.128435
8784,50.000000,32.0000,32.0000,1024,240.5000,382,45.193206
8785,50.000000,32.0000,32.0000,1024,240.5000,382,45.914639
8786,50.000000,32.0000,32.0000,1024,240.5000,382,45.857286
8787,50.000000,32.0000,32.0000,1024,240.5000,382,44.206051
8788,50.000000,32.0000,32.0000,1024,240.5000,382,44.222924
8789,50.000000,32.0000,32.0000,1024,240.5000,382,44.782399
8790,50.000000,32.0000,32.0000,1024,240.5000,382,43.010100
8791,50.000000,32.0000,32.0000,1024,240.5000,382,42.313284
8792,50.000000,32.0000,32.0000,1024,240.5000,382,46.030695
8793,50.000000,32.0000,32.0000,1024,240.5000,382,46.054409
8794,50.000000,32.0000,32.0000,1024,240.5000,382,41.870869
8795,50.000000,32.0000,32.0000,1024,240.5000,382,42.123361
8796,50.000000,32.0000,32.0000,1024,240.5000,382,43.306796
8797,50.000000,32.0000,32.0000,1024,240.5000,382,46.029557
8798,50.000000,32.0000,32.0000,1024,240.5000,382,44.537118
8799,50.000000,32.0000,32.0000,1024,240.5000,382,41.124855
8800,50.000000,32.0000,32.0000,1024,240.5000,382,40.263306
8801,50.000000,32.0000,32.0000,1024,240.5000,382,42.030762
8802,50.000000,32.0000,32.0000,1024,240.5000,382,43.184713
8803,50.000000,32.0000,32.0000,1024,240.5000,382,44.642311
8804,50.000000,32.0000,32.0000,1024,240.5000,382,43.435986
8805,50.000000,32.0000,32.0000,1024,240.5000,382,43.573062
8806,50.000000,32.0000,32.0000,1024,240.5000,382,42.590880
8807,50.000000,32.0000,32.0000,1024,240.5000,382,43.799196
8808,50.000000,32.0000,32.0000,1024,240.5000,382,42.210032
8809,50.000000,32.0000,32.0000,1024,240.5000,382,43.429891
8810,50.000000,32.0000,32.0000,1024,240.5000,382,43.979114
8811,50.000000,32.0000,32.0000,1024,240.5000,382,45.521182
8812,50.000000,32.0000,32.0000,1024,240.5000,382,42.657738
8813,50.000000,32.0000,32.0000,1024,240.5000,382,42.149061
8814,50.000000,32.0000,32.0000,1024,240.5000,382,44.780554
8815,50.000000,32.0000,32.0000,1024,240.5000,382,43.524055
8816,50.000000,32.0000,32.0000,1024,240.5000,382,43.301781
8817,50.000000,32.0000,32.0000,1024,240.5000,382,43.441493
8818,50.000000,32.0000,32.0000,1024,240.5000,382,45.399001
8819,50.000000,32.0000,32.0000,1024,240.5000,382,44.664694
8820,50.000000,32.0000,32.0000,1024,240.5000,382,44.362848
8821,50.000000,32.0000,32.0000,1024,240.5000,382,44.560420
8822,50.000000,32.0000,32.0000,1024,240.5000,382,44.490718
8823,50.000000,32.0000,32.0000,1024,240.5000,382,47.240116
8824,50.000000,32.0000,32.0000,1024,240.5000,382,44.386886
8825,50.000000,32.0000,32.0000,1024,240.5000,382,46.802030
8826,50.000000,32.0000,32.0000,1024,240.5000,382,44.739373
8827,50.000000,32.0000,32.0000,1024,240.5000,382,42.722273
8828,50.000000,32.0000,32.0000,1024,240.5000,382,46.400840
8829,50.000000,32.0000,32.0000,1024,240.5000,382,42.434957
8830,50.000000,32.0000,32.0000,1024,240.5000,382,42.355239
8831,50.000000,32.0000,32.0000,1024,240.5000,382,41.198302
8832,50.000000,32.0000,32.0000,1024,240.5000,382,43.153438
8833,50.000000,32.0000,32.0000,1024,240.5000,382,41.672701
8834,50.000000,32.0000,32.0000,1024,240.5000,382,42.295070
8835,50.000000,32.0000,32.0000,1024,240.5000,382,43.786342
8836,50.000000,32.0000,32.0000,1024,240.5000,382,43.415212
8837,50.000000,32.0000,32.0000,1024,240.5000,382,40.536392
8838,50.000000,32.0000,32.0000,1024,240.5000,382,41.688442
8839,50.000000,32.0000,32.0000,1024,240.5000,382,43.227183
8840,50.000000,32.0000,32.0000,1024,240.5000,382,46.753566
8841,50.000000,32.0000,32.0000,1024,240.5000,382,44.389966
8842,50.000000,32.0000,32.0000,1024,240.5000,382,45.003135
8843,50.000000,32.0000,32.0000,1024,240.5000,382,44.293159
8844,50.000000,32.0000,32.0000,1024,240.5000,382,44.614679
8845,50.000000,32.0000,32.0000,1024,240.5000,382,41.609332
8846,50.000000,32.0000,32.0000,1024,240.5000,382,40.616493
8847,50.000000,32.0000,32.0000,1024,240.5000,382,46.964591
8848,50.000000,32.0000,32.0000,1024,240.5000,382,39.824246
8849,50.000000,32.0000,32.0000,1024,240.5000,382,40.253174
8850,50.000000,32.0000,32.0000,1024,240.5000,382,44.639840
8851,50.000000,32.0000,32.0000,1024,240.5000,382,41.875303
8852,50.000000,32.0000,32.0000,1024,240.5000,382,43.528701
8853,50.000000,32.0000,32.0000,1024,240.5000,382,45.579126
8854,50.000000,32.0000,32.0000,1024,240.5000,382,43.615389
8855,50.000000,32.0000,32.0000,1024,240.5000,382,45.237148
8856,50.000000,32.0000,32.0000,1024,240.5000,382,44.769901
8857,50.000000,32.0000,32.0000,1024,240.5000,382,38.237709
8858,50.000000,32.0000,32.0000,1024,240.5000,382,42.482417
8859,50.000000,32.0000,32.0000,1024,240.5000,382,42.241160
8860,50.000000,32.0000,32.0000,1024,240.5000,382,35.550342
8861,50.000000,32.0000,32.0000,1024,240.5000,382,43.945216
8862,50.000000,32.0000,32.0000,1024,240.5000,382,41.342251
8863,50.000000,32.0000,32.0000,1024,240.5000,382,44.436421
8864,50.000000,32.0000,32.0000,1024,240.5000,382,44.433392
8865,50.000000,32.0000,32.0000,1024,240.5000,382,43.577485
8866,50.000000,32.0000,32.0000,1024,240.5000,382,41.654811
8867,50.000000,32.0000,32.0000,1024,240.5000,382,41.262610
8868,50.000000,32.0000,32.0000,1024,240.5000,382,40.725723
8869,50.000000,32.0000,32.0000,1024,240.5000,382,45.697920
8870,50.000000,32.0000,32.0000,1024,240.5000,382,43.409296
8871,50.000000,32.0000,32.0000,1024,240.5000,382,42.245046
8872,50.000000,32.0000,32.0000,1024,240.5000,382,44.492383
8873,50.000000,32.0000,32.0000,1024,240.5000,382,44.509635
8874,50.000000,32.0000,32.0000,1024,240.5000,382,42.940179
